run_id,run_name,transformer_backbone,d_model,model_name,transformer_type,randomly_initialize_backbone,patch_length,random_seed,initial_lr,mask_ratio,train_batch_size,torch_dtype,train_ratio,val_ratio,test_ratio,hostname,git_commit,notes,gpu_type,program,code_path,args,username,execution_start_time,dataset_names
uapkjgyv,trim-elevator-772,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out']",XXXX-2,2024-01-18T09:56:38.585691,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out
4oih26z2,toasty-plant-771,google/flan-t5-large,512.0,AnomalyTransformer,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using Anomaly Transformer,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/anomaly_transformer_anomaly_detection.py,scripts/baselines/anomaly_transformer_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/anomaly_transformer_train.yaml', '--gpu_id', '5', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out']",XXXX-2,2024-01-18T09:47:16.844970,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out
omouj5zn,fresh-brook-770,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out']",XXXX-2,2024-01-18T09:33:21.998274,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out
oxfdj0qk,pretty-haze-769,google/flan-t5-large,512.0,AnomalyTransformer,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using Anomaly Transformer,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/anomaly_transformer_anomaly_detection.py,scripts/baselines/anomaly_transformer_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/anomaly_transformer_train.yaml', '--gpu_id', '5', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out']",XXXX-2,2024-01-18T09:31:09.612698,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out
vqnbyxvt,wild-sea-768,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out']",XXXX-2,2024-01-18T09:21:53.405799,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out
0l2g424n,sage-snowflake-767,google/flan-t5-large,512.0,AnomalyTransformer,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using Anomaly Transformer,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/anomaly_transformer_anomaly_detection.py,scripts/baselines/anomaly_transformer_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/anomaly_transformer_train.yaml', '--gpu_id', '5', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out']",XXXX-2,2024-01-18T09:20:19.371135,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out
uaqjxx43,light-galaxy-766,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out']",XXXX-2,2024-01-18T09:10:26.107801,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out
daicqnwa,eternal-frost-765,google/flan-t5-large,512.0,AnomalyTransformer,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using Anomaly Transformer,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/anomaly_transformer_anomaly_detection.py,scripts/baselines/anomaly_transformer_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/anomaly_transformer_train.yaml', '--gpu_id', '5', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out']",XXXX-2,2024-01-18T09:09:16.878541,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out
jqaqz7u7,earnest-voice-764,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out']",XXXX-2,2024-01-18T09:07:37.897696,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out
9y8ls0no,polar-aardvark-763,google/flan-t5-large,512.0,AnomalyTransformer,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using Anomaly Transformer,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/anomaly_transformer_anomaly_detection.py,scripts/baselines/anomaly_transformer_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/anomaly_transformer_train.yaml', '--gpu_id', '5', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out']",XXXX-2,2024-01-18T09:03:11.275598,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out
ob86c4xt,amber-terrain-762,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out']",XXXX-2,2024-01-18T09:03:08.867088,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out
zc9aimc0,copper-snowball-761,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.7,0.1,0.2,gpu30.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'linear-probing', '--config', '../../configs/forecasting/linear_probing.yaml', '--gpu_id', '5', '--forecast_horizon', '720', '--init_lr', '0.0001', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh2.csv']",XXXX-2,2024-01-18T09:00:50.410929,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh2.csv
tjm1j10k,dashing-serenity-760,google/flan-t5-large,,DGHL,encoder_only,True,8,1,0.001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using DGHL,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/dghl_anomaly_detection.py,scripts/baselines/dghl_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/dghl_train.yaml', '--gpu_id', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out']",XXXX-2,2024-01-18T08:58:41.551756,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out
57lkpno3,spring-dream-759,google/flan-t5-large,512.0,AnomalyTransformer,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu29.int.autonlab.org,9995c6189ff0e025c5d793746f1870e48a4b36cb,Anomaly detection using Anomaly Transformer,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/baselines/anomaly_transformer_anomaly_detection.py,scripts/baselines/anomaly_transformer_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/anomaly_transformer_train.yaml', '--gpu_id', '5', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out']",XXXX-2,2024-01-18T08:55:09.956840,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out
